Package Name,License,Homepage,Pypi Link,Author,Summary,Docker images
spacy,MIT License,https://spacy.io,https://pypi.org/project/spacy/,Explosion contact@explosion.ai,Industrial-strength Natural Language Processing (NLP) in Python,"demisto/dl, demisto/dl-languages, demisto/ml"
spacy-legacy,MIT License,https://spacy.io,https://pypi.org/project/spacy-legacy/,Explosion contact@explosion.ai,Legacy registered functions for spaCy backwards compatibility,"demisto/dl-languages, demisto/ml"
spacy-loggers,MIT,https://github.com/explosion/spacy-loggers,https://pypi.org/project/spacy-loggers/,Explosion contact@explosion.ai,Logging utilities for SpaCy,"demisto/dl-languages, demisto/ml"
spinners,MIT,https://github.com/manrajgrover/py-spinners,https://pypi.org/project/spinners/,Manraj Singh manrajsinghgrover@gmail.com,Spinners for terminals,demisto/sublime
splunk-sdk,Apache Software License,http://github.com/splunk/splunk-sdk-python,https://pypi.org/project/splunk-sdk/,"Splunk, Inc. devinfo@splunk.com",The Splunk Software Development Kit for Python.,"demisto/splunksdk, demisto/splunksdk-py3"
SQLAlchemy,MIT License,https://www.sqlalchemy.org,https://pypi.org/project/SQLAlchemy/,Mike Bayer mike_mp@zzzcomputing.com,Database Abstraction Library,"demisto/py3-native, demisto/genericsql, demisto/slackv3"
srsly,MIT License,https://github.com/explosion/srsly,https://pypi.org/project/srsly/,Explosion contact@explosion.ai,Modern high-performance serialization utilities for Python,"demisto/dl, demisto/dl-languages, demisto/ml"
sseclient,MIT License,https://github.com/btubbs/sseclient,https://pypi.org/project/sseclient/,Brent Tubbs brent.tubbs@gmail.com,Python client library for reading Server Sent Event streams.,demisto/opencti-v4.1.2
sseclient-py,Apache Software License v2,https://github.com/mpetazzoni/sseclient,https://pypi.org/project/sseclient-py/,Maxime Petazzoni maxime.petazzoni@bulix.org,SSE client for Python,demisto/sse-client
ssh-agent-setup,MIT License,,https://pypi.org/project/ssh-agent-setup/,Yoav Kleinberger haarcuba@gmail.com,set up a working ssh-agent and add keys for any subprocesses you want to run,demisto/ansible-runner
starkbank-ecdsa,MIT License,https://github.com/starkbank/ecdsa-python.git,https://pypi.org/project/starkbank-ecdsa/,Stark Bank developers@starkbank.com,A lightweight and fast pure python ECDSA library,"demisto/sendgrid, demisto/py3-native, demisto/py3-tools"
starlette,BSD License,,https://pypi.org/project/starlette/,Tom Christie <tom@tomchristie.com>,The little ASGI library that shines.,"demisto/commvault, demisto/fastapi"
std-uritemplate,Apache Software License,https://github.com/std-uritemplate/std-uritemplate,https://pypi.org/project/std-uritemplate/,Andrea Peruffo andrea.peruffo1982@gmail.com,std-uritemplate implementation for Python,demisto/ansible-runner
stdlib-list,MIT,https://github.com/jackmaney/python-stdlib-list,https://pypi.org/project/stdlib-list/,Jack Maney jackmaney@gmail.com,"A list of Python Standard Libraries (2.6-7, 3.2-9).",demisto/threatconnect-tcex
stevedore,Apache Software License,https://docs.openstack.org/stevedore/latest/,https://pypi.org/project/stevedore/,OpenStack openstack-discuss@lists.openstack.org,Manage dynamic plugins for Python applications,"demisto/xsoar-tools-hf, demisto/xsoar-tools, demisto/demisto-sdk"
stix,BSD License,http://stix.mitre.org,https://pypi.org/project/stix/,"STIX Project, MITRE Corporation stix@mitre.org",An API for parsing and generating STIX content.,"demisto/pytz, demisto/unrar, demisto/pdfx, demisto/7zip, demisto/openpyxl, demisto/xlrd, demisto/pysmb, demisto/stix, demisto/taxii-server"
stix-validator,BSD 3-Clause License,http://stix.mitre.org/,https://pypi.org/project/stix-validator/,The MITRE Corporation stix@mitre.org,APIs and scripts for validating STIX and CybOX documents.,demisto/taxii-server
stix2,BSD License,https://oasis-open.github.io/cti-documentation/,https://pypi.org/project/stix2/,OASIS Cyber Threat Intelligence Technical Committee cti-users@lists.oasis-open.org,Produce and consume STIX 2 JSON content,"demisto/opencti-v4.1.2, demisto/opencti, demisto/threatconnect-tcex, demisto/stix2, demisto/opencti-v4, demisto/py3-native, demisto/py3-tools, demisto/vendors-sdk, demisto/taxii2, demisto/py3-tools-ubi"
stix2-patterns,BSD License,https://github.com/oasis-open/cti-pattern-validator,https://pypi.org/project/stix2-patterns/,Chris Lenk clenk@mitre.org,Validate STIX 2 Patterns.,"demisto/opencti-v4.1.2, demisto/opencti, demisto/threatconnect-tcex, demisto/stix2, demisto/opencti-v4, demisto/py3-native, demisto/flask-nginx, demisto/py3-tools, demisto/vendors-sdk, demisto/taxii2, demisto/py3-tools-ubi"
stomp-py,Apache Software License,https://github.com/jasonrbriggs/stomp.py,https://pypi.org/project/stomp-py/,Jason R Briggs jasonrbriggs@gmail.com,"Python STOMP client, supporting versions 1.0, 1.1 and 1.2 of the protocol",demisto/py3-native
stomp.py,Apache Software License,https://github.com/jasonrbriggs/stomp.py,https://pypi.org/project/stomp.py/,Jason R Briggs jasonrbriggs@gmail.com,"Python STOMP client, supporting versions 1.0, 1.1 and 1.2 of the protocol","demisto/stomp, demisto/py3-tools, demisto/py3-tools-ubi"
stringsifter,Apache Software License,https://github.com/mandiant/stringsifter,https://pypi.org/project/stringsifter/,Mandiant Data Science Research,StringSifter is a machine learning tool that automatically ranks strings based on their relevance for malware analysis.,demisto/stringsifter
structlog,"Apache Software License, MIT License",,https://pypi.org/project/structlog/,Hynek Schlawack <hs@ox.cx>,Structured Logging for Python,demisto/sublime
sublime-cli,MIT License,https://sublimesecurity.com/,https://pypi.org/project/sublime-cli/,Sublime Security hello@sublimesecurity.com,Abstraction to interact with the Sublime API.,demisto/sublime
subprocess32,Python Software Foundation License,https://github.com/google/python-subprocess32,https://pypi.org/project/subprocess32/,,A backport of the subprocess module from Python 3 for use on 2.x.,demisto/dl
sympy,BSD License,https://sympy.org,https://pypi.org/project/sympy/,SymPy development team sympy@googlegroups.com,Computer algebra system (CAS) in Python,"demisto/dl-languages, demisto/fetch-data, demisto/ml"
syslog-rfc5424-parser,ISC License (ISCL),https://github.com/easypost/syslog-rfc5424-parser,https://pypi.org/project/syslog-rfc5424-parser/,James Brown jbrown@easypost.com,Parser for RFC5424-compatible Syslog messages,"demisto/commvault, demisto/syslog"
syslogmp,MIT License,https://homework.nwsnet.de/releases/76d6/#syslogmp,https://pypi.org/project/syslogmp/,Jochen Kupperschmidt homework@nwsnet.de,A parser for BSD syslog protocol (RFC 3164) messages,"demisto/commvault, demisto/syslog"
tableauserverclient,The MIT License (MIT),,https://pypi.org/project/tableauserverclient/,Tableau <github@tableau.com>,A Python module for working with the Tableau Server REST API.,demisto/tableau
tabulate,MIT License,https://bitbucket.org/astanin/python-tabulate,https://pypi.org/project/tabulate/,Sergey Astanin s.astanin@gmail.com,Pretty-print tabular data,"demisto/dl, demisto/xgboost, demisto/pykafka, demisto/dl-languages, demisto/xsoar-tools-hf, demisto/fetch-data, demisto/axonius, demisto/keepercommander, demisto/ml, demisto/ansible-runner, demisto/xsoar-tools, demisto/demisto-sdk"
taxii2-client,BSD License,https://oasis-open.github.io/cti-documentation/,https://pypi.org/project/taxii2-client/,OASIS Cyber Threat Intelligence Technical Committee cti-users@lists.oasis-open.org,TAXII 2 Client Library,"demisto/py3-native, demisto/flask-nginx, demisto/py3-tools, demisto/taxii2, demisto/py3-tools-ubi"
tcex,Apache Software License,https://github.com/ThreatConnect-Inc/tcex,https://pypi.org/project/tcex/,ThreatConnect (support@threatconnect.com) support@threatconnect.com,ThreatConnect Exchange App Framework,demisto/threatconnect-tcex
tenable-io,MIT License,https://github.com/tenable/Tenable.io-SDK-for-Python,https://pypi.org/project/tenable-io/,"Tenable Network Security, Inc",Tenable.io API SDK,demisto/tenable_io
tenacity,Apache Software License,https://github.com/jd/tenacity,https://pypi.org/project/tenacity/,Julien Danjou julien@danjou.info,Retry code until it succeeds,"demisto/dl-languages, demisto/xsoar-tools, demisto/mlurlphishing, demisto/demisto-sdk"
termcolor,MIT License,,https://pypi.org/project/termcolor/,Konstantin Lepa <konstantin.lepa@gmail.com>,ANSI color formatting for output in terminal,"demisto/pcap-http-extractor, demisto/pcap-miner, demisto/sublime"
textfsm,Apache Software License,https://github.com/google/textfsm,https://pypi.org/project/textfsm/,,Python module for parsing semi-structured text into python tables.,demisto/netmiko
thinc,MIT License,https://github.com/explosion/thinc,https://pypi.org/project/thinc/,Matthew Honnibal matt@explosion.ai,Practical Machine Learning for NLP,"demisto/dl, demisto/dl-languages, demisto/ml"
threadpoolctl,BSD License,https://github.com/joblib/threadpoolctl,https://pypi.org/project/threadpoolctl/,Thomas Moreau thomas.moreau.2010@gmail.com,threadpoolctl,"demisto/xgboost, demisto/dl-languages, demisto/py3-native, demisto/stringsifter, demisto/sklearn, demisto/ml, demisto/mlurlphishing, demisto/mlclustering, demisto/xpanse-ml-ev2"
threatconnect,Apache Software License,https://github.com/ThreatConnect-Inc/threatconnect-python,https://pypi.org/project/threatconnect/,ThreatConnect (support@threatconnect.com) support@threatconnect.com,Python SDK for ThreatConnect API,"demisto/threatconnect, demisto/threatconnect-py3-sdk, demisto/threatconnect-sdk"
tifffile,BSD License,https://www.lfd.uci.edu/~gohlke/,https://pypi.org/project/tifffile/,Christoph Gohlke cgohlke@uci.edu,Read and write TIFF(r) files,"demisto/dl-languages, demisto/ml, demisto/processing-image-file"
tinydb,MIT License,https://github.com/msiemens/tinydb,https://pypi.org/project/tinydb/,Markus Siemens markus@m-siemens.de,"TinyDB is a tiny, document oriented database optimized for your happiness :)","demisto/python_pancloud, demisto/python_pancloud_v2"
tld,GNU Lesser General Public License v2 or Later (LGPLv2+),https://github.com/barseghyanartur/tld,https://pypi.org/project/tld/,Artur Barseghyan artur.barseghyan@gmail.com,Extract the top-level domain (TLD) from the URL given.,"demisto/tld, demisto/py3-native, demisto/bs4-tld, demisto/py3-tools, demisto/py3-tools-ubi"
tldextract,BSD License,https://github.com/john-kurkowski/tldextract,https://pypi.org/project/tldextract/,John Kurkowski john.kurkowski@gmail.com,"Accurately separate the TLD from the registered domain and subdomains of a URL, using the Public Suffix List. By default, this includes the public ICANN TLDs and their exceptions. You can optionally support the Public Suffix List's private domains as well.","demisto/tldextract, demisto/exchange, demisto/opencti-v4.1.2, demisto/xgboost, demisto/ippysocks3, demisto/threatconnect-py3-sdk, demisto/fasttext, demisto/distorm3, demisto/pypdf2, demisto/pykafka, demisto/duoadmin, demisto/dxl2, demisto/smb, demisto/luminate, demisto/pytan, demisto/langdetect, demisto/python_zipfile, demisto/stomp, demisto/tld, demisto/exifread, demisto/vertica, demisto/pymongo, demisto/openssh, demisto/emoji, demisto/imap, demisto/opencti, demisto/pyjarm, demisto/paho-mqtt, demisto/asana, demisto/sendgrid, demisto/feed-parser-html, demisto/python3-arrow, demisto/dl-languages, demisto/stix, demisto/machine-learning, demisto/gvault, demisto/py2-exchangelib, demisto/xsoar-tools-hf, demisto/pymisp, demisto/threatconnect-tcex, demisto/matplotlib, demisto/aiohttp, demisto/xlrd-py3, demisto/smartsheet, demisto/twilio, demisto/tableau, demisto/solarwinds-orionsdk, demisto/tweepy, demisto/smime-encrypt, demisto/google-cloud-securitycenter, demisto/gql, demisto/archer, demisto/circleci, demisto/marketo, demisto/algorithmia, demisto/feed-parser, demisto/minio, demisto/intezer, demisto/ippysocks, demisto/dempcap, demisto/cloudshare, demisto/geopy, demisto/fetch-data, demisto/jmespath, demisto/python, demisto/bs4, demisto/boto3, demisto/pyjwt, demisto/python-deb, demisto/blueliv, demisto/google-api, demisto/nmap, demisto/hashicorp, demisto/iputils, demisto/cloaken, demisto/uptycs, demisto/ssl-analyze, demisto/cymruwhois, demisto/fp-smc, demisto/websockets, demisto/joe-security, demisto/confluent-kafka, demisto/azure-kusto-data, demisto/oauthlib, demisto/pyjwt3, demisto/stix2, demisto/winrm, demisto/akamai, demisto/zabbix, demisto/dnspython, demisto/pydantic-jwt3, demisto/duoadmin3, demisto/python_pancloud, demisto/opencti-v4, demisto/rakyll-hey, demisto/nltk, demisto/threatconnect-sdk, demisto/dxl, demisto/py-ews, demisto/docxpy, demisto/trustar, demisto/dnstwist, demisto/resilient, demisto/office-utils, demisto/zeep, demisto/pcap-http-extractor, demisto/tesseract, demisto/readpdf, demisto/m2crypto, demisto/google-cloud-translate, demisto/pcap-miner, demisto/pycef, demisto/axonius, demisto/lacework, demisto/argus-toolbelt, demisto/sharepoint, demisto/graphql, demisto/cyjax, demisto/etl2pcap, demisto/smbprotocol, demisto/ssdeep, demisto/jq, demisto/bs4-py3, demisto/python-phash, demisto/rubrik-polaris-sdk-py3, demisto/glpi, demisto/exodusintelligence, demisto/ippysocks-py3, demisto/armorblox, demisto/py3-native, demisto/datadog-api-client, demisto/stringsifter, demisto/kubernetespy, demisto/python3-9-deb, demisto/cyberchef, demisto/google-cloud-storage, demisto/python3-ubi, demisto/reversinglabs-sdk-py3, demisto/taxii-server, demisto/pysigma, demisto/splunksdk, demisto/faker3, demisto/carbon-black-cloud, demisto/polyswarm, demisto/btfl-soup, demisto/taxii, demisto/sklearn, demisto/bs4-tld, demisto/octoxlabs, demisto/teams, demisto/commvault, demisto/flask-nginx, demisto/bottle, demisto/py3-tools, demisto/fastapi, demisto/vendors-sdk, demisto/opencv, demisto/yolo-coco, demisto/unifi-video, demisto/qrcode, demisto/slack-bolt, demisto/elasticsearch, demisto/python3, demisto/keepercommander, demisto/sane-doc-reports, demisto/ml, demisto/xslxwriter, demisto/syslog, demisto/chromium, demisto/google-kms, demisto/ansible-runner, demisto/xsoar-tools, demisto/processing-image-file, demisto/sublime, demisto/vmware, demisto/ldap, demisto/pandas, demisto/pyotrs, demisto/crypto, demisto/slack, demisto/python_pancloud_v2, demisto/genericsql, demisto/py3ews, demisto/ntlm, demisto/xml-feed, demisto/pymisp2, demisto/accessdata, demisto/ibm-db2, demisto/pycountry, demisto/keeper-ksm, demisto/illumio, demisto/splunksdk-py3, demisto/sse-client, demisto/sixgill, demisto/netmiko, demisto/feed-performance-test, demisto/lxml, demisto/parse-emails, demisto/pan-os-python, demisto/opnsense, demisto/gdetect, demisto/pytmv1, demisto/python3-deb, demisto/snowflake, demisto/sane-pdf-reports, demisto/google-k8s-engine, demisto/mlurlphishing, demisto/yarapy, demisto/py42, demisto/taxii2, demisto/bigquery, demisto/py3-tools-ubi, demisto/oci, demisto/privx-api, demisto/anyrun-sdk, demisto/google-vision-api, demisto/netutils, demisto/googleapi-python3, demisto/google-api-py3, demisto/slackv3, demisto/auth-utils, demisto/boto3py3, demisto/mlclustering, demisto/panw-iot, demisto/aquatone, demisto/devo, demisto/unzip, demisto/greynoise, demisto/tidy, demisto/demisto-sdk, demisto/xpanse-ml-ev2"
tokenizers,Apache Software License,https://github.com/huggingface/tokenizers,https://pypi.org/project/tokenizers/,Anthony MOI anthony@huggingface.co,Fast and Customizable Tokenizers,"demisto/dl-languages, demisto/fetch-data, demisto/ml"
toml,MIT License,https://github.com/uiri/toml,https://pypi.org/project/toml/,William Pearson uiri@xqz.ca,"Python Library for Tom's Obvious, Minimal Language","demisto/xsoar-tools-hf, demisto/algorithmia, demisto/py3-native, demisto/py3-tools, demisto/xsoar-tools, demisto/py3-tools-ubi, demisto/demisto-sdk"
tomli,MIT License,,https://pypi.org/project/tomli/,Taneli Hukkinen <hukkin@users.noreply.github.com>,A lil' TOML parser,demisto/xsoar-tools-hf
tomlkit,MIT License,https://github.com/sdispater/tomlkit,https://pypi.org/project/tomlkit/,Sébastien Eustace sebastien@eustace.io,Style preserving TOML library,"demisto/xsoar-tools, demisto/snowflake, demisto/demisto-sdk"
torch,BSD License,https://pytorch.org/,https://pypi.org/project/torch/,PyTorch Team packages@pytorch.org,Tensors and Dynamic neural networks in Python with strong GPU acceleration,"demisto/dl-languages, demisto/ml"
tqdm,"MIT License, Mozilla Public License 2.0 (MPL 2.0)",https://github.com/tqdm/tqdm,https://pypi.org/project/tqdm/,,"Fast, Extensible Progress Meter","demisto/dl, demisto/dl-languages, demisto/xsoar-tools-hf, demisto/fetch-data, demisto/nltk, demisto/py3-native, demisto/sklearn, demisto/ml, demisto/xsoar-tools, demisto/demisto-sdk"
transformers,Apache Software License,https://github.com/huggingface/transformers,https://pypi.org/project/transformers/,The Hugging Face team (past and future) with the help of all our contributors (https://github.com/huggingface/transformers/graphs/contributors) transformers@huggingface.co,"State-of-the-art Machine Learning for JAX, PyTorch and TensorFlow","demisto/dl-languages, demisto/fetch-data, demisto/ml"
trino,Apache Software License,https://github.com/trinodb/trino-python-client,https://pypi.org/project/trino/,Trino Team python-client@trino.io,Client for the Trino distributed SQL Engine,demisto/genericsql
trio,"Apache Software License, MIT License",https://github.com/python-trio/trio,https://pypi.org/project/trio/,Nathaniel J. Smith njs@pobox.com,A friendly Python library for async concurrency and I/O,"demisto/py3-native, demisto/chromium"
trio-websocket,MIT License,https://github.com/HyperionGray/trio-websocket,https://pypi.org/project/trio-websocket/,Mark E. Haase mehaase@gmail.com,WebSocket library for Trio,"demisto/py3-native, demisto/chromium"
trustar,MIT,https://github.com/trustar/trustar-python,https://pypi.org/project/trustar/,"TruSTAR Technology, Inc. support@trustar.co",Python SDK for the TruSTAR REST API,demisto/trustar
tweepy,MIT License,https://www.tweepy.org/,https://pypi.org/project/tweepy/,Joshua Roesslein tweepy@googlegroups.com,Twitter library for Python,"demisto/tweepy, demisto/py3-native, demisto/py3-tools, demisto/py3-tools-ubi"
twilio,MIT License,https://github.com/twilio/twilio-python/,https://pypi.org/project/twilio/,Twilio help@twilio.com,Twilio API client and TwiML generator,demisto/twilio
typed-ast,Apache License 2.0,https://github.com/python/typed_ast,https://pypi.org/project/typed-ast/,David Fisher,a fork of Python 2 and 3 ast modules with type comment support,demisto/xsoar-tools-hf
typer,MIT License,https://github.com/tiangolo/typer,https://pypi.org/project/typer/,Sebastián Ramírez tiangolo@gmail.com,"Typer, build great CLIs. Easy to code. Based on Python type hints.","demisto/dl-languages, demisto/vendors-sdk, demisto/ml, demisto/xsoar-tools, demisto/demisto-sdk"
types-python-dateutil,Apache Software License,https://github.com/python/typeshed,https://pypi.org/project/types-python-dateutil/,,Typing stubs for python-dateutil,"demisto/python_pancloud, demisto/py3-native, demisto/py3-tools, demisto/sane-doc-reports, demisto/py3-tools-ubi"
typing,Python Software Foundation License,https://docs.python.org/3/library/typing.html,https://pypi.org/project/typing/,"Guido van Rossum, Jukka Lehtosalo, Łukasz Langa, Ivan Levkivskyi jukka.lehtosalo@iki.fi",Type Hints for Python,"demisto/stix, demisto/google-api"
typing-inspect,MIT License,https://github.com/ilevkivskyi/typing_inspect,https://pypi.org/project/typing-inspect/,Ivan Levkivskyi levkivskyi@gmail.com,Runtime inspection utilities for typing module.,demisto/axonius
typing-inspection,MIT License,,https://pypi.org/project/typing-inspection/,Victorien Plot <contact@vctrn.dev>,Runtime typing introspection tools,"demisto/python3-ubi, demisto/commvault, demisto/py3-tools, demisto/keepercommander, demisto/ml, demisto/py3-tools-ubi, demisto/google-vision-api, demisto/auth-utils"
typing_extensions,Python Software Foundation License,,https://pypi.org/project/typing-extensions/,"""Guido van Rossum, Jukka Lehtosalo, Łukasz Langa, Michael Lee"" <levkivskyi@gmail.com>",Backported and Experimental Type Hints for Python 3.6+,"demisto/dl-languages, demisto/xsoar-tools-hf, demisto/pymisp, demisto/threatconnect-tcex, demisto/matplotlib, demisto/fetch-data, demisto/azure-kusto-data, demisto/pydantic-jwt3, demisto/duoadmin3, demisto/docxpy, demisto/resilient, demisto/office-utils, demisto/axonius, demisto/argus-toolbelt, demisto/py3-native, demisto/datadog-api-client, demisto/google-cloud-storage, demisto/python3-ubi, demisto/btfl-soup, demisto/taxii, demisto/sklearn, demisto/bs4-tld, demisto/commvault, demisto/py3-tools, demisto/fastapi, demisto/vendors-sdk, demisto/elasticsearch, demisto/keepercommander, demisto/sane-doc-reports, demisto/ml, demisto/chromium, demisto/ansible-runner, demisto/xsoar-tools, demisto/vmware, demisto/crypto, demisto/python_pancloud_v2, demisto/genericsql, demisto/py3ews, demisto/xml-feed, demisto/keeper-ksm, demisto/parse-emails, demisto/pytmv1, demisto/snowflake, demisto/mlurlphishing, demisto/py42, demisto/py3-tools-ubi, demisto/anyrun-sdk, demisto/google-vision-api, demisto/slackv3, demisto/auth-utils, demisto/tidy, demisto/demisto-sdk"
tzdata,Apache Software License,https://github.com/python/tzdata,https://pypi.org/project/tzdata/,Python Software Foundation datetime-sig@python.org,Provider of IANA time zone data,"demisto/ippysocks3, demisto/langdetect, demisto/python_zipfile, demisto/stomp, demisto/tld, demisto/exifread, demisto/vertica, demisto/pymongo, demisto/openssh, demisto/emoji, demisto/imap, demisto/opencti, demisto/pyjarm, demisto/paho-mqtt, demisto/asana, demisto/sendgrid, demisto/feed-parser-html, demisto/python3-arrow, demisto/dl-languages, demisto/xsoar-tools-hf, demisto/threatconnect-tcex, demisto/matplotlib, demisto/aiohttp, demisto/xlrd-py3, demisto/smartsheet, demisto/twilio, demisto/tableau, demisto/solarwinds-orionsdk, demisto/tweepy, demisto/smime-encrypt, demisto/google-cloud-securitycenter, demisto/gql, demisto/archer, demisto/circleci, demisto/marketo, demisto/algorithmia, demisto/feed-parser, demisto/minio, demisto/intezer, demisto/cloudshare, demisto/geopy, demisto/jmespath, demisto/stix2, demisto/zabbix, demisto/python_pancloud, demisto/py-ews, demisto/trustar, demisto/office-utils, demisto/sharepoint, demisto/py3-native, demisto/python3-ubi, demisto/sklearn, demisto/ml, demisto/pandas, demisto/py3ews, demisto/mlurlphishing, demisto/py3-tools-ubi, demisto/mlclustering, demisto/panw-iot, demisto/devo, demisto/xpanse-ml-ev2"
tzlocal,MIT License,https://github.com/regebro/tzlocal,https://pypi.org/project/tzlocal/,Lennart Regebro regebro@gmail.com,tzinfo object for the local timezone,"demisto/exchangelib, demisto/ews, demisto/opencti-v4.1.2, demisto/powershell-core, demisto/xgboost, demisto/ippysocks3, demisto/threatconnect-py3-sdk, demisto/fasttext, demisto/distorm3, demisto/pypdf2, demisto/pykafka, demisto/duoadmin, demisto/dxl2, demisto/smb, demisto/luminate, demisto/pytan, demisto/langdetect, demisto/python_zipfile, demisto/stomp, demisto/tld, demisto/exifread, demisto/vertica, demisto/pymongo, demisto/openssh, demisto/emoji, demisto/imap, demisto/opencti, demisto/pyjarm, demisto/paho-mqtt, demisto/asana, demisto/sendgrid, demisto/feed-parser-html, demisto/python3-arrow, demisto/dl-languages, demisto/stix, demisto/machine-learning, demisto/gvault, demisto/py2-exchangelib, demisto/xsoar-tools-hf, demisto/pymisp, demisto/threatconnect-tcex, demisto/matplotlib, demisto/aiohttp, demisto/xlrd-py3, demisto/smartsheet, demisto/twilio, demisto/tableau, demisto/solarwinds-orionsdk, demisto/tweepy, demisto/smime-encrypt, demisto/google-cloud-securitycenter, demisto/gql, demisto/archer, demisto/circleci, demisto/marketo, demisto/algorithmia, demisto/feed-parser, demisto/minio, demisto/intezer, demisto/ippysocks, demisto/dempcap, demisto/cloudshare, demisto/geopy, demisto/fetch-data, demisto/jmespath, demisto/python, demisto/bs4, demisto/boto3, demisto/pyjwt, demisto/python-deb, demisto/blueliv, demisto/google-api, demisto/nmap, demisto/hashicorp, demisto/iputils, demisto/cloaken, demisto/uptycs, demisto/ssl-analyze, demisto/cymruwhois, demisto/fp-smc, demisto/websockets, demisto/joe-security, demisto/confluent-kafka, demisto/azure-kusto-data, demisto/oauthlib, demisto/pyjwt3, demisto/stix2, demisto/winrm, demisto/akamai, demisto/zabbix, demisto/dnspython, demisto/pydantic-jwt3, demisto/duoadmin3, demisto/python_pancloud, demisto/opencti-v4, demisto/rakyll-hey, demisto/nltk, demisto/threatconnect-sdk, demisto/dxl, demisto/py-ews, demisto/docxpy, demisto/trustar, demisto/dnstwist, demisto/resilient, demisto/office-utils, demisto/zeep, demisto/pcap-http-extractor, demisto/tesseract, demisto/readpdf, demisto/m2crypto, demisto/google-cloud-translate, demisto/pcap-miner, demisto/pycef, demisto/axonius, demisto/lacework, demisto/argus-toolbelt, demisto/sharepoint, demisto/graphql, demisto/cyjax, demisto/etl2pcap, demisto/smbprotocol, demisto/ssdeep, demisto/jq, demisto/bs4-py3, demisto/python-phash, demisto/rubrik-polaris-sdk-py3, demisto/glpi, demisto/exodusintelligence, demisto/ippysocks-py3, demisto/armorblox, demisto/py3-native, demisto/datadog-api-client, demisto/stringsifter, demisto/kubernetespy, demisto/python3-9-deb, demisto/cyberchef, demisto/google-cloud-storage, demisto/python3-ubi, demisto/reversinglabs-sdk-py3, demisto/taxii-server, demisto/pysigma, demisto/splunksdk, demisto/faker3, demisto/carbon-black-cloud, demisto/polyswarm, demisto/btfl-soup, demisto/taxii, demisto/sklearn, demisto/bs4-tld, demisto/octoxlabs, demisto/teams, demisto/commvault, demisto/flask-nginx, demisto/bottle, demisto/py3-tools, demisto/fastapi, demisto/vendors-sdk, demisto/opencv, demisto/yolo-coco, demisto/unifi-video, demisto/qrcode, demisto/slack-bolt, demisto/elasticsearch, demisto/python3, demisto/keepercommander, demisto/sane-doc-reports, demisto/ml, demisto/xslxwriter, demisto/syslog, demisto/chromium, demisto/google-kms, demisto/ansible-runner, demisto/xsoar-tools, demisto/processing-image-file, demisto/sublime, demisto/vmware, demisto/ldap, demisto/pandas, demisto/pyotrs, demisto/crypto, demisto/slack, demisto/python_pancloud_v2, demisto/genericsql, demisto/py3ews, demisto/ntlm, demisto/xml-feed, demisto/pymisp2, demisto/accessdata, demisto/ibm-db2, demisto/pycountry, demisto/keeper-ksm, demisto/illumio, demisto/splunksdk-py3, demisto/sse-client, demisto/sixgill, demisto/netmiko, demisto/feed-performance-test, demisto/lxml, demisto/parse-emails, demisto/pan-os-python, demisto/opnsense, demisto/gdetect, demisto/pytmv1, demisto/python3-deb, demisto/snowflake, demisto/sane-pdf-reports, demisto/google-k8s-engine, demisto/mlurlphishing, demisto/yarapy, demisto/py42, demisto/taxii2, demisto/bigquery, demisto/py3-tools-ubi, demisto/oci, demisto/privx-api, demisto/anyrun-sdk, demisto/google-vision-api, demisto/netutils, demisto/googleapi-python3, demisto/google-api-py3, demisto/slackv3, demisto/auth-utils, demisto/boto3py3, demisto/mlclustering, demisto/panw-iot, demisto/aquatone, demisto/devo, demisto/unzip, demisto/greynoise, demisto/tidy, demisto/demisto-sdk, demisto/xpanse-ml-ev2"
ujson,BSD License,https://github.com/ultrajson/ultrajson,https://pypi.org/project/ujson/,Jonas Tarnstrom,Ultra fast JSON encoder and decoder for Python,"demisto/xsoar-tools-hf, demisto/xsoar-tools, demisto/demisto-sdk"
unicodecsv,BSD License,https://github.com/jdunck/python-unicodecsv,https://pypi.org/project/unicodecsv/,Jeremy Dunck jdunck@gmail.com,"Python2's stdlib csv module is nice, but it doesn't support unicode. This module is a drop-in replacement which *does*.",demisto/trustar
unifi-video,MIT License,https://github.com/yuppity/unifi-video-api,https://pypi.org/project/unifi-video/,yuppity yuppity_pypi@wubbalubba.com,Python API for UniFi Video,demisto/unifi-video
uritemplate,"Apache Software License, BSD License",https://uritemplate.readthedocs.org,https://pypi.org/project/uritemplate/,Ian Cordasco graffatcolmingov@gmail.com,URI templates,"demisto/gvault, demisto/google-api, demisto/rubrik-polaris-sdk-py3, demisto/py3-native, demisto/google-vision-api, demisto/googleapi-python3, demisto/google-api-py3"
